,index,h_bond_donors,h_bond_acceptors,molar_refractivity,molecular_weight,n_atoms,n_carbons,n_heteroatoms,n_rings,n_rot_bonds,logp,tpsa,n_heavy_atoms,n_aromatic_atom,single_bond,double_bond,triple_bond,aromatic_bond,level_0,Inhibition Observed,Panel Name
15311,15311,0.0,7.0,86.97000000000004,387.097680412,26.0,15.0,11.0,3.0,5.0,2.663900000000001,73.14,26.0,11.0,32.0,2.0,0.0,22.0,15311,0,2
15312,15312,1.0,3.0,91.37850000000005,348.13077713200005,24.0,18.0,6.0,3.0,6.0,2.9000000000000012,49.410000000000004,24.0,12.0,24.0,4.0,0.0,24.0,15312,0,4
15313,15313,1.0,7.0,99.21570000000006,373.15501772,27.0,18.0,9.0,3.0,5.0,1.3001199999999993,90.92000000000002,27.0,15.0,20.0,6.0,0.0,32.0,15313,0,3
15314,15314,1.0,6.0,86.24170000000004,315.11538116400004,22.0,15.0,7.0,3.0,2.0,2.7292200000000006,76.46000000000001,22.0,15.0,14.0,2.0,0.0,32.0,15314,0,1
15315,15315,2.0,3.0,85.61760000000004,296.116092372,22.0,17.0,5.0,2.0,5.0,2.4459999999999997,81.42,22.0,12.0,16.0,6.0,0.0,24.0,15315,1,0
15316,15316,0.0,6.0,78.15820000000004,331.083806264,22.0,12.0,10.0,1.0,6.0,0.31210000000000027,110.06,22.0,6.0,24.0,8.0,0.0,12.0,15316,1,2
15317,15317,0.0,5.0,102.03290000000005,367.153206152,27.0,20.0,7.0,3.0,5.0,2.8828000000000014,83.76,27.0,12.0,28.0,6.0,0.0,24.0,15317,1,4
15318,15318,0.0,7.0,97.68530000000003,395.07736165599994,26.0,17.0,9.0,3.0,7.0,2.4803000000000006,81.91999999999999,26.0,11.0,26.0,8.0,0.0,22.0,15318,1,3
15319,15319,0.0,5.0,71.06000000000003,299.13578017199995,21.0,13.0,8.0,3.0,2.0,2.9120000000000017,46.32000000000001,21.0,9.0,26.0,0.0,0.0,20.0,15319,1,1
15320,15320,0.0,9.0,83.798,378.06229794800004,26.0,14.0,12.0,4.0,3.0,2.5784200000000004,86.68,26.0,20.0,16.0,0.0,0.0,42.0,15320,0,0
15321,15321,1.0,4.0,76.33120000000004,279.147058152,20.0,15.0,5.0,1.0,6.0,2.6926200000000007,68.54,20.0,5.0,24.0,6.0,0.0,10.0,15321,0,2
15322,15322,0.0,6.0,105.23980000000006,399.1650337880001,26.0,18.0,8.0,2.0,7.0,2.814720000000001,80.23,26.0,6.0,36.0,6.0,0.0,12.0,15322,0,4
15323,15323,0.0,6.0,89.60500000000003,389.08663706000004,26.0,15.0,11.0,2.0,4.0,1.8241000000000005,71.33000000000001,26.0,12.0,26.0,4.0,0.0,24.0,15323,0,3
15324,15324,1.0,4.0,116.42070000000008,407.220891788,30.0,24.0,6.0,4.0,6.0,3.2376200000000015,61.88,30.0,12.0,38.0,4.0,0.0,24.0,15324,0,1
15325,15325,0.0,6.0,113.39080000000003,429.070464708,29.0,21.0,8.0,4.0,6.0,3.6532000000000027,80.75,29.0,15.0,24.0,8.0,0.0,32.0,15325,1,0
15326,15326,1.0,4.0,82.83370000000004,288.14086764,20.0,15.0,5.0,3.0,5.0,3.0497000000000014,44.81,20.0,11.0,22.0,0.0,0.0,22.0,15326,1,2
15327,15327,1.0,7.0,87.29170000000003,332.14845512000005,24.0,16.0,8.0,2.0,8.0,0.6410999999999991,103.18,24.0,10.0,22.0,6.0,0.0,22.0,15327,1,4
15328,15328,1.0,4.0,90.22950000000003,392.064234368,27.0,18.0,9.0,4.0,2.0,2.0895,83.55000000000001,27.0,12.0,28.0,8.0,0.0,24.0,15328,1,3
15329,15329,0.0,5.0,103.00980000000003,441.085778336,30.0,20.0,10.0,3.0,6.0,3.4573000000000027,80.75,30.0,12.0,32.0,8.0,0.0,24.0,15329,1,1
15330,15330,0.0,5.0,118.78830000000004,459.15157215199997,32.0,24.0,8.0,4.0,7.0,3.775800000000003,80.75,32.0,12.0,38.0,8.0,0.0,24.0,15330,1,0
15331,15331,0.0,7.0,123.49000000000002,451.15657728,32.0,24.0,8.0,4.0,7.0,3.4154000000000018,81.49999999999999,32.0,16.0,30.0,6.0,0.0,34.0,15331,1,2
15332,15332,0.0,7.0,89.78050000000005,355.11682064400003,26.0,18.0,8.0,3.0,5.0,1.0590399999999995,98.57,26.0,11.0,26.0,8.0,0.0,22.0,15332,1,4
15333,15333,2.0,5.0,83.19510000000002,342.096203192,23.0,14.0,9.0,2.0,5.0,2.743000000000001,90.00999999999999,23.0,9.0,24.0,4.0,0.0,20.0,15333,1,3
15334,15334,1.0,4.0,86.61350000000004,325.08063546799997,21.0,15.0,6.0,3.0,4.0,2.0341,63.24,21.0,6.0,28.0,6.0,0.0,12.0,15334,1,1
15335,15335,1.0,4.0,90.23000000000005,340.14567824799997,23.0,16.0,7.0,2.0,7.0,1.7714,75.71000000000001,23.0,6.0,30.0,6.0,0.0,12.0,15335,1,0
15336,15336,1.0,3.0,91.30720000000005,312.183778008,23.0,19.0,4.0,3.0,3.0,3.6075000000000026,49.410000000000004,23.0,6.0,32.0,6.0,0.0,12.0,15336,1,2
15337,15337,1.0,3.0,79.11750000000004,296.1194635,20.0,14.0,6.0,2.0,3.0,1.66594,66.48,20.0,6.0,24.0,6.0,0.0,12.0,15337,1,4
15338,15338,2.0,4.0,91.85040000000002,355.075740116,23.0,15.0,8.0,2.0,6.0,2.26042,78.51,23.0,6.0,30.0,6.0,0.0,12.0,15338,1,3
15339,15339,2.0,4.0,87.34490000000004,334.164105184,24.0,16.0,8.0,2.0,2.0,1.1235200000000003,90.97999999999999,24.0,6.0,32.0,6.0,0.0,12.0,15339,1,1
15340,15340,2.0,3.0,101.09540000000001,366.16919056399996,27.0,20.0,7.0,3.0,2.0,1.8074199999999996,81.75,27.0,12.0,28.0,6.0,0.0,24.0,15340,1,0
15341,15341,0.0,7.0,96.12950000000001,356.02893424399997,24.0,17.0,7.0,4.0,4.0,3.7162000000000024,65.1,24.0,18.0,10.0,4.0,0.0,40.0,15341,1,2
15342,15342,2.0,4.0,87.71240000000003,333.094725972,23.0,16.0,7.0,3.0,4.0,3.5021000000000013,71.09,23.0,11.0,24.0,4.0,0.0,22.0,15342,1,4
15343,15343,2.0,4.0,94.59360000000005,360.148535372,26.0,19.0,7.0,2.0,10.0,2.2787999999999995,90.64999999999999,26.0,12.0,26.0,4.0,0.0,24.0,15343,1,3
15344,15344,1.0,7.0,103.48820000000002,385.163770836,28.0,20.0,8.0,3.0,7.0,2.641820000000001,97.66,28.0,15.0,24.0,4.0,0.0,32.0,15344,1,1
15345,15345,1.0,6.0,99.58320000000002,367.15320615200005,27.0,20.0,7.0,4.0,4.0,2.559520000000001,88.42999999999999,27.0,15.0,24.0,4.0,0.0,32.0,15345,1,0
15346,15346,0.0,7.0,93.95400000000004,340.15354049999996,25.0,18.0,7.0,3.0,3.0,1.3057799999999997,80.25999999999999,25.0,12.0,24.0,4.0,2.0,24.0,15346,1,2
15347,15347,2.0,5.0,75.7069,301.097502844,22.0,14.0,8.0,3.0,3.0,2.4679400000000005,96.7,22.0,16.0,14.0,2.0,0.0,32.0,15347,1,4
15348,15348,1.0,7.0,105.56170000000003,391.0482897840001,25.0,17.0,8.0,3.0,7.0,3.502500000000002,63.99,25.0,14.0,18.0,6.0,0.0,30.0,15348,1,3
15349,15349,1.0,7.0,106.00170000000001,382.055817688,26.0,18.0,8.0,4.0,5.0,3.1728000000000005,80.63999999999999,26.0,19.0,10.0,6.0,0.0,42.0,15349,1,1
15350,15350,0.0,8.0,100.68840000000006,382.1277196759999,28.0,19.0,9.0,4.0,6.0,3.2247000000000012,103.76,28.0,17.0,26.0,2.0,0.0,34.0,15350,1,0
15351,15351,1.0,7.0,87.95910000000003,332.14845511999994,24.0,16.0,8.0,3.0,6.0,2.37662,93.67,24.0,11.0,28.0,2.0,0.0,22.0,15351,1,2
15352,15352,1.0,6.0,112.09970000000007,398.16218703600003,28.0,20.0,8.0,4.0,5.0,2.2685199999999996,65.77,28.0,13.0,28.0,4.0,0.0,30.0,15352,1,4
15353,15353,1.0,8.0,112.17070000000001,398.20663869199996,29.0,20.0,9.0,3.0,8.0,0.466500000000001,94.16,29.0,15.0,24.0,6.0,0.0,32.0,15353,1,3
15354,15354,1.0,5.0,74.04170000000003,274.088832068,19.0,13.0,6.0,3.0,4.0,3.361600000000002,67.6,19.0,14.0,12.0,0.0,0.0,30.0,15354,1,1
15355,15355,2.0,5.0,106.81340000000002,380.13069687999996,27.0,20.0,7.0,4.0,5.0,2.9640200000000005,76.02,27.0,15.0,24.0,4.0,0.0,32.0,15355,1,0
15356,15356,0.0,4.0,87.28680000000004,353.048856672,23.0,16.0,7.0,3.0,5.0,3.2795000000000014,55.84,23.0,12.0,22.0,4.0,0.0,24.0,15356,1,2
15357,15357,1.0,3.0,100.83920000000005,356.155849008,25.0,20.0,5.0,3.0,5.0,3.2676200000000017,49.410000000000004,25.0,11.0,28.0,4.0,0.0,22.0,15357,1,4
15358,15358,1.0,2.0,78.22070000000004,285.127740352,21.0,16.0,5.0,3.0,4.0,3.417200000000002,45.230000000000004,21.0,12.0,20.0,2.0,0.0,24.0,15358,1,3
15359,15359,2.0,4.0,83.94720000000004,325.10962708799997,22.0,14.0,8.0,2.0,4.0,1.0074999999999996,95.58000000000001,22.0,6.0,26.0,8.0,0.0,12.0,15359,1,1
15360,15360,1.0,4.0,84.08510000000003,297.11134134,22.0,16.0,6.0,3.0,4.0,2.596000000000001,75.47999999999999,22.0,12.0,20.0,4.0,0.0,24.0,15360,1,0
15361,15361,1.0,7.0,103.74110000000006,387.143035392,28.0,19.0,9.0,3.0,7.0,2.6218000000000004,103.17,28.0,12.0,32.0,4.0,0.0,24.0,15361,1,2
15362,15362,1.0,4.0,72.29210000000002,263.126991404,19.0,13.0,6.0,2.0,4.0,1.4818999999999996,75.48,19.0,6.0,24.0,4.0,0.0,12.0,15362,1,4
15363,15363,1.0,5.0,94.30520000000003,380.059755704,25.0,17.0,8.0,4.0,3.0,2.4166000000000007,81.86000000000001,25.0,12.0,28.0,4.0,0.0,24.0,15363,1,3
15364,15364,1.0,6.0,113.5122,399.16952491200004,30.0,23.0,7.0,4.0,6.0,2.715720000000001,81.81,30.0,23.0,16.0,4.0,0.0,46.0,15364,1,1
15365,15365,1.0,6.0,91.60210000000005,343.062676896,24.0,16.0,8.0,3.0,5.0,3.394300000000001,94.36,24.0,15.0,16.0,4.0,0.0,32.0,15365,1,0
15366,15366,2.0,7.0,81.7608,311.060758748,20.0,12.0,8.0,2.0,6.0,2.0016,99.94,20.0,12.0,18.0,0.0,0.0,24.0,15366,1,2
15367,15367,1.0,7.0,81.25310000000003,308.04016762399993,20.0,12.0,8.0,2.0,7.0,3.336500000000002,80.95,20.0,11.0,16.0,4.0,0.0,22.0,15367,1,4
15368,15368,2.0,8.0,102.65740000000002,395.108581532,26.0,16.0,10.0,2.0,9.0,1.4552999999999996,96.45,26.0,11.0,28.0,4.0,0.0,22.0,15368,1,3
15369,15369,0.0,6.0,101.27080000000002,397.058854468,25.0,16.0,9.0,3.0,5.0,2.0060000000000002,70.58000000000001,25.0,11.0,26.0,6.0,0.0,22.0,15369,1,1
15370,15370,1.0,6.0,100.45270000000001,369.06056872,25.0,18.0,7.0,5.0,3.0,4.296900000000003,71.78,25.0,18.0,16.0,2.0,0.0,40.0,15370,1,0
15371,15371,1.0,7.0,104.65870000000002,418.05025364,28.0,18.0,10.0,4.0,5.0,2.3351000000000006,97.44000000000001,28.0,15.0,24.0,6.0,0.0,32.0,15371,1,2
15372,15372,2.0,8.0,111.30990000000006,426.13954731199993,28.0,18.0,10.0,2.0,10.0,3.148900000000002,106.08,28.0,10.0,32.0,6.0,0.0,20.0,15372,1,4
15373,15373,1.0,6.0,73.03870000000002,307.096834148,22.0,14.0,8.0,2.0,6.0,1.0974999999999997,94.32,22.0,11.0,20.0,4.0,0.0,22.0,15373,1,3
15374,15374,1.0,5.0,67.91320000000002,259.095691276,19.0,13.0,6.0,2.0,4.0,0.7750999999999992,73.22,19.0,11.0,14.0,4.0,0.0,22.0,15374,1,1
15375,15375,1.0,5.0,96.76750000000003,365.08678346799996,24.0,16.0,8.0,3.0,5.0,2.9445000000000014,79.37,24.0,11.0,24.0,6.0,0.0,22.0,15375,1,0
15376,15376,1.0,3.0,86.40300000000003,315.092914404,22.0,17.0,5.0,3.0,3.0,2.2705,63.24,22.0,12.0,18.0,6.0,0.0,24.0,15376,1,2
15377,15377,1.0,6.0,79.64110000000002,307.116820644,22.0,14.0,8.0,2.0,6.0,1.8074999999999999,107.38,22.0,9.0,20.0,6.0,0.0,20.0,15377,1,4
15378,15378,1.0,6.0,93.33690000000004,381.079469832,26.0,16.0,10.0,3.0,5.0,2.3713000000000006,101.78,26.0,12.0,26.0,6.0,0.0,24.0,15378,1,3
15379,15379,2.0,3.0,89.51970000000004,381.99867544,22.0,15.0,7.0,2.0,4.0,2.9179200000000005,75.27,22.0,12.0,16.0,6.0,0.0,24.0,15379,1,1
15380,15380,2.0,5.0,94.37490000000001,339.12190602400005,25.0,18.0,7.0,3.0,5.0,1.0551999999999997,93.19,25.0,16.0,14.0,6.0,0.0,34.0,15380,1,0
15381,15381,0.0,5.0,97.29680000000005,372.11437812,26.0,19.0,7.0,3.0,6.0,2.6813800000000008,79.63,26.0,12.0,26.0,4.0,2.0,24.0,15381,1,2
15382,15382,1.0,3.0,67.80300000000004,268.088163372,18.0,12.0,6.0,2.0,4.0,0.8291000000000002,66.48,18.0,6.0,20.0,6.0,0.0,12.0,15382,1,4
15383,15383,1.0,3.0,89.03970000000002,358.030954112,22.0,15.0,7.0,3.0,3.0,3.063600000000001,49.410000000000004,22.0,6.0,32.0,4.0,0.0,12.0,15383,1,3
15384,15384,0.0,2.0,90.22650000000006,326.14305606799996,24.0,19.0,5.0,3.0,4.0,3.224700000000002,40.620000000000005,24.0,12.0,24.0,4.0,0.0,24.0,15384,1,1
15385,15385,0.0,5.0,103.14000000000004,348.195011388,26.0,21.0,5.0,4.0,4.0,3.6756400000000022,45.400000000000006,26.0,17.0,24.0,0.0,0.0,34.0,15385,1,0
15386,15386,0.0,4.0,98.09080000000004,373.1260261,26.0,19.0,7.0,3.0,5.0,3.448940000000002,55.2,26.0,17.0,18.0,4.0,0.0,34.0,15386,1,2
15387,15387,0.0,6.0,94.45100000000005,339.15829153199996,25.0,19.0,6.0,3.0,7.0,3.3858000000000024,60.620000000000005,25.0,17.0,20.0,0.0,0.0,34.0,15387,1,4
15388,15388,1.0,6.0,106.99570000000001,384.10785326,26.0,19.0,7.0,3.0,8.0,3.5763200000000026,59.81,26.0,17.0,20.0,2.0,0.0,34.0,15388,1,3
15389,15389,1.0,6.0,105.70770000000003,385.15724597600007,27.0,19.0,8.0,4.0,7.0,3.2356000000000016,75.52,27.0,12.0,28.0,4.0,0.0,28.0,15389,1,1
15390,15390,0.0,7.0,108.46800000000006,389.188546104,27.0,19.0,8.0,3.0,7.0,2.5258000000000003,63.49000000000001,27.0,11.0,34.0,2.0,0.0,22.0,15390,1,0
15391,15391,0.0,7.0,104.75500000000005,387.17289604,27.0,19.0,8.0,3.0,8.0,2.9957200000000013,73.14,27.0,11.0,32.0,4.0,0.0,22.0,15391,1,2
15392,15392,1.0,6.0,99.74850000000006,385.149383724,25.0,17.0,8.0,3.0,5.0,2.4005400000000003,81.06,25.0,5.0,38.0,6.0,0.0,10.0,15392,1,4
15393,15393,0.0,8.0,107.98800000000001,395.1528292920001,28.0,19.0,9.0,4.0,5.0,1.712999999999999,80.04,28.0,17.0,26.0,2.0,0.0,34.0,15393,1,3
15394,15394,2.0,4.0,107.87740000000007,375.252191916,27.0,21.0,6.0,2.0,9.0,2.63924,70.67,27.0,6.0,40.0,4.0,0.0,12.0,15394,1,1
15395,15395,1.0,3.0,99.43470000000006,337.179026976,25.0,20.0,5.0,3.0,6.0,2.8839000000000015,52.650000000000006,25.0,12.0,26.0,4.0,0.0,24.0,15395,1,0
15396,15396,2.0,9.0,125.59440000000002,478.094705296,34.0,23.0,11.0,5.0,5.0,3.2106000000000003,120.78,34.0,21.0,26.0,6.0,0.0,44.0,15396,1,2
15397,15397,2.0,5.0,106.1524,395.09491600000007,28.0,20.0,8.0,4.0,5.0,4.0272000000000014,75.6,28.0,23.0,14.0,2.0,0.0,46.0,15397,1,4
15398,15398,0.0,4.0,88.47550000000004,330.08382694000005,23.0,17.0,6.0,3.0,5.0,3.586400000000002,42.43,23.0,15.0,16.0,2.0,0.0,32.0,15398,1,3
15399,15399,0.0,4.0,111.31550000000001,394.189257312,29.0,23.0,6.0,3.0,7.0,2.7871000000000015,59.080000000000005,29.0,12.0,32.0,6.0,0.0,24.0,15399,1,1
15400,15400,0.0,5.0,95.10490000000004,348.12224037199996,26.0,19.0,7.0,4.0,3.0,2.979000000000001,81.27,26.0,17.0,20.0,4.0,0.0,34.0,15400,1,0
15401,15401,0.0,5.0,89.20690000000005,328.15354049999996,24.0,17.0,7.0,3.0,3.0,3.1868000000000016,81.27,24.0,11.0,26.0,4.0,0.0,22.0,15401,1,2
15402,15402,0.0,4.0,104.06950000000005,352.178692628,26.0,21.0,5.0,3.0,5.0,4.088020000000003,45.92,26.0,15.0,22.0,2.0,0.0,32.0,15402,1,4
15403,15403,0.0,4.0,98.08050000000001,350.15428944800004,26.0,20.0,6.0,4.0,3.0,2.9738000000000016,41.37,26.0,17.0,22.0,2.0,0.0,34.0,15403,1,3
15404,15404,1.0,3.0,99.08100000000005,388.125691752,27.0,20.0,7.0,4.0,7.0,3.071200000000002,66.48,27.0,12.0,30.0,6.0,0.0,24.0,15404,1,1
15405,15405,0.0,4.0,106.01440000000007,381.16885621600005,28.0,21.0,7.0,3.0,6.0,3.4837000000000025,83.75999999999999,28.0,12.0,30.0,6.0,0.0,24.0,15405,1,0
15406,15406,0.0,4.0,86.76040000000005,314.12665705599994,23.0,17.0,6.0,2.0,5.0,3.729020000000003,76.59,23.0,11.0,20.0,6.0,0.0,22.0,15406,1,2
15407,15407,0.0,4.0,86.17640000000004,332.117235244,24.0,17.0,7.0,2.0,6.0,3.332300000000002,72.68,24.0,12.0,22.0,4.0,0.0,24.0,15407,1,4
15408,15408,0.0,4.0,97.13450000000005,356.15362075200005,26.0,20.0,6.0,3.0,5.0,2.7559000000000013,49.85000000000001,26.0,12.0,28.0,4.0,0.0,24.0,15408,1,3
15409,15409,1.0,7.0,103.05870000000003,373.157245976,26.0,18.0,8.0,3.0,7.0,1.8066199999999997,72.28,26.0,11.0,30.0,4.0,0.0,22.0,15409,1,1
15410,15410,1.0,3.0,90.26270000000005,357.04767423199996,22.0,17.0,5.0,2.0,5.0,3.391280000000002,56.13,22.0,12.0,18.0,2.0,2.0,24.0,15410,1,0
15411,15411,1.0,6.0,105.11470000000004,370.14634694399996,26.0,19.0,7.0,3.0,6.0,2.667040000000001,67.23,26.0,15.0,20.0,4.0,0.0,32.0,15411,1,2
15412,15412,1.0,5.0,97.60970000000005,357.12440455999996,25.0,19.0,6.0,3.0,7.0,4.6395000000000035,60.18000000000001,25.0,17.0,20.0,0.0,0.0,34.0,15412,1,4
15413,15413,1.0,3.0,90.89370000000005,311.19976242,23.0,19.0,4.0,3.0,4.0,3.2032800000000012,56.13,23.0,6.0,34.0,2.0,2.0,12.0,15413,1,3
15414,15414,0.0,4.0,74.68580000000004,302.07588443599997,19.0,12.0,7.0,2.0,3.0,1.2994199999999998,57.690000000000005,19.0,5.0,24.0,6.0,0.0,10.0,15414,1,1
15415,15415,1.0,5.0,88.82020000000004,333.103479088,23.0,17.0,6.0,2.0,7.0,2.792300000000001,64.63,23.0,11.0,22.0,4.0,0.0,22.0,15415,1,0
15416,15416,0.0,4.0,98.53350000000003,335.163376912,25.0,20.0,5.0,3.0,5.0,3.0787000000000013,55.2,25.0,16.0,16.0,4.0,0.0,34.0,15416,1,2
15417,15417,1.0,4.0,105.41470000000004,381.19648860800004,28.0,21.0,7.0,4.0,4.0,2.8092200000000016,52.88000000000001,28.0,15.0,28.0,2.0,0.0,32.0,15417,1,4
15418,15418,2.0,4.0,100.94990000000006,357.151097976,25.0,19.0,6.0,3.0,7.0,3.0192200000000007,61.440000000000005,25.0,11.0,28.0,4.0,0.0,22.0,15418,1,3
15419,15419,2.0,5.0,111.51390000000005,394.14634694399996,28.0,21.0,7.0,4.0,7.0,3.2590000000000012,74.33,28.0,15.0,26.0,4.0,0.0,32.0,15419,1,1
15420,15420,0.0,5.0,102.77000000000002,364.13578226,26.0,20.0,6.0,2.0,6.0,3.997600000000003,80.78,26.0,12.0,24.0,2.0,4.0,24.0,15420,1,0
15421,15421,0.0,6.0,98.29500000000002,376.0760744640001,25.0,17.0,8.0,3.0,7.0,3.0122000000000018,59.730000000000004,25.0,15.0,20.0,2.0,0.0,32.0,15421,1,2
15422,15422,1.0,3.0,78.82250000000002,376.958262244,18.0,12.0,6.0,2.0,3.0,2.1780999999999997,63.24,18.0,6.0,18.0,8.0,0.0,12.0,15422,1,4
15423,15423,0.0,8.0,115.53280000000002,461.09915972000005,31.0,20.0,11.0,4.0,7.0,3.787900000000003,94.12,31.0,20.0,22.0,4.0,0.0,42.0,15423,1,3
15424,15424,1.0,7.0,96.67780000000003,374.121275068,26.0,18.0,8.0,3.0,8.0,2.7796200000000018,73.06,26.0,17.0,22.0,0.0,0.0,34.0,15424,1,1
15425,15425,1.0,3.0,104.55220000000007,371.220891788,27.0,21.0,6.0,3.0,5.0,2.5803000000000003,69.72,27.0,6.0,40.0,6.0,0.0,12.0,15425,1,0
15426,15426,0.0,8.0,101.37440000000002,381.08956034000005,27.0,18.0,9.0,4.0,5.0,4.384800000000004,99.88,27.0,20.0,16.0,2.0,0.0,42.0,15426,1,2
15427,15427,1.0,7.0,85.09370000000004,341.078030352,22.0,13.0,9.0,2.0,8.0,1.4908999999999994,72.7,22.0,11.0,22.0,2.0,0.0,22.0,15427,1,4
15428,15428,1.0,3.0,85.60220000000004,294.148061196,22.0,17.0,5.0,3.0,3.0,2.846940000000001,61.88,22.0,15.0,14.0,2.0,0.0,32.0,15428,1,3
15429,15429,1.0,2.0,91.27620000000003,348.104083716,24.0,18.0,6.0,2.0,6.0,3.257600000000002,49.410000000000004,24.0,12.0,22.0,4.0,0.0,24.0,15429,1,1
15430,15430,1.0,3.0,75.48470000000003,310.112898812,22.0,15.0,7.0,2.0,5.0,2.631100000000001,58.64,22.0,6.0,28.0,6.0,0.0,12.0,15430,1,0
15431,15431,1.0,3.0,75.58370000000004,294.07712002,20.0,14.0,6.0,2.0,4.0,2.2147000000000006,58.64,20.0,6.0,24.0,6.0,0.0,12.0,15431,1,2
15432,15432,3.0,2.0,116.59910000000002,385.17902697600005,29.0,24.0,5.0,4.0,6.0,5.130100000000003,66.15,29.0,21.0,18.0,2.0,0.0,44.0,15432,1,4
15433,15433,1.0,4.0,119.54000000000003,454.13625643600005,32.0,24.0,8.0,4.0,8.0,4.439900000000003,75.71,32.0,18.0,28.0,6.0,0.0,36.0,15433,1,3
15434,15434,2.0,9.0,124.75290000000003,472.13513062799996,32.0,21.0,11.0,4.0,8.0,3.6250000000000018,111.03000000000002,32.0,16.0,34.0,4.0,0.0,32.0,15434,1,1
15435,15435,0.0,7.0,83.75100000000003,336.051481256,22.0,14.0,8.0,3.0,6.0,3.222900000000002,52.830000000000005,22.0,16.0,16.0,0.0,0.0,32.0,15435,1,0
15436,15436,1.0,3.0,78.84470000000005,287.074677496,18.0,13.0,5.0,1.0,4.0,3.818800000000002,38.33,18.0,6.0,22.0,2.0,0.0,12.0,15436,1,2
15437,15437,3.0,7.0,108.2031,438.117548916,32.0,21.0,11.0,5.0,3.0,1.2932000000000001,135.3,32.0,12.0,40.0,8.0,0.0,24.0,15437,1,4
15438,15438,1.0,2.0,73.46970000000003,258.136827816,19.0,15.0,4.0,2.0,4.0,2.4198000000000004,49.410000000000004,19.0,6.0,22.0,6.0,0.0,12.0,15438,1,3
15439,15439,1.0,7.0,81.31170000000003,321.125945848,22.0,14.0,8.0,3.0,6.0,2.3507000000000007,85.84,22.0,10.0,26.0,2.0,0.0,20.0,15439,1,1
15440,15440,2.0,2.0,90.72490000000005,366.09429007600005,22.0,17.0,5.0,2.0,4.0,3.4080000000000013,58.2,22.0,6.0,30.0,4.0,0.0,12.0,15440,1,0
15441,15441,2.0,6.0,104.12830000000007,387.19065428,28.0,19.0,9.0,2.0,8.0,2.1009399999999996,119.16000000000003,28.0,11.0,30.0,6.0,0.0,22.0,15441,1,2
15442,15442,1.0,6.0,93.8285,380.01684533599996,24.0,15.0,9.0,3.0,5.0,3.4205000000000014,76.88,24.0,17.0,14.0,4.0,0.0,34.0,15442,1,4
15443,15443,1.0,6.0,88.41890000000002,390.0088630039999,25.0,14.0,11.0,2.0,6.0,3.205300000000001,107.77,25.0,12.0,22.0,6.0,0.0,24.0,15443,1,3
15444,15444,1.0,6.0,81.29490000000003,354.032185292,24.0,14.0,10.0,3.0,4.0,2.3059000000000003,107.77000000000001,24.0,12.0,22.0,6.0,0.0,24.0,15444,1,1
15445,15445,0.0,5.0,69.38400000000001,325.95700065600005,18.0,11.0,7.0,2.0,4.0,2.644680000000001,63.73,18.0,11.0,14.0,0.0,2.0,22.0,15445,1,0
15446,15446,1.0,3.0,103.18970000000007,355.225977168,26.0,21.0,5.0,4.0,2.0,3.4049000000000023,52.650000000000006,26.0,6.0,42.0,4.0,0.0,12.0,15446,1,2
15447,15447,0.0,5.0,76.20400000000002,285.078123064,20.0,14.0,6.0,3.0,4.0,2.6312000000000006,56.49,20.0,17.0,10.0,0.0,0.0,34.0,15447,1,4
15448,15448,0.0,4.0,94.73480000000004,385.041853144,24.0,16.0,8.0,3.0,4.0,2.8949000000000016,53.51,24.0,12.0,24.0,4.0,0.0,24.0,15448,1,3
15449,15449,0.0,4.0,94.73480000000004,385.041853144,24.0,16.0,8.0,3.0,4.0,2.8949000000000016,53.51,24.0,12.0,24.0,4.0,0.0,24.0,15449,1,1
15450,15450,2.0,4.0,90.44970000000004,348.1256115,24.0,16.0,8.0,3.0,4.0,2.06334,95.15999999999998,24.0,11.0,24.0,6.0,0.0,22.0,15450,1,0
15451,15451,1.0,3.0,80.04170000000005,290.163042564,21.0,16.0,5.0,2.0,7.0,2.4220000000000006,58.64,21.0,6.0,28.0,4.0,0.0,12.0,15451,1,2
15452,15452,0.0,6.0,121.43100000000003,440.10737459200004,30.0,22.0,8.0,4.0,5.0,4.359500000000003,67.56,30.0,16.0,26.0,6.0,0.0,34.0,15452,1,4
15453,15453,1.0,5.0,91.21870000000004,324.11100699199994,24.0,18.0,6.0,3.0,5.0,3.496900000000002,73.59,24.0,15.0,16.0,4.0,0.0,32.0,15453,1,3
15454,15454,2.0,3.0,87.47140000000002,319.10875449599996,22.0,16.0,6.0,2.0,4.0,2.919860000000001,74.85,22.0,12.0,18.0,4.0,0.0,24.0,15454,1,1
15455,15455,1.0,4.0,81.66270000000004,291.14053329200004,20.0,15.0,5.0,1.0,5.0,2.9670200000000015,65.78,20.0,6.0,24.0,2.0,2.0,12.0,15455,1,0
15456,15456,1.0,6.0,113.10870000000003,396.161997008,28.0,21.0,7.0,3.0,6.0,3.4860200000000017,76.88,28.0,16.0,22.0,4.0,0.0,34.0,15456,1,2
15457,15457,2.0,5.0,95.24240000000005,361.109627088,25.0,17.0,8.0,3.0,5.0,1.4229000000000003,101.73,25.0,12.0,24.0,6.0,0.0,24.0,15457,1,4
15458,15458,0.0,5.0,118.28280000000005,465.19852234399997,32.0,24.0,8.0,4.0,6.0,3.5291000000000023,80.75,32.0,6.0,50.0,8.0,0.0,12.0,15458,1,3
